CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Engagement_Score,R_Score,F_Score,M_Score,Churn,Customer_Segment,Customer_Lifetime_Months,Monthly_Trans_Value,Monthly_Trans_Frequency,Monthly_Revenue_Interchange,Monthly_Revenue_Interest,Total_Monthly_Revenue,Retention_Rate,Expected_Lifetime_Months,Customer_Lifetime_Value,CLV_Percentile,Profitability_Tier,Acquisition_Cost,Total_Servicing_Cost,Total_Cost,Total_Revenue,Net_Profit,Profit_Margin_%,ROI_%,Value_Matrix
713935533,Existing Customer,44,M,3,Graduate,Single,$40K - $60K,Silver,29,5,1,3,19360,870,18490,0.532,3966,78,0.902,0.045,48.06,4,3,3,0,Potential Loyalists,29,330.50,6.50,8.26,13.05,21.31,0.98,28.31,603.42,Medium,Bronze (Top 75%),150,145,295,618.06,323.06,52.27,109.51,Low Value - Grow
710243208,Existing Customer,56,F,4,Unknown,Married,Less than $40K,Blue,44,3,3,2,1707,0,1707,0.683,4846,80,0.569,0,51.98,2,3,4,0,At Risk,44,403.83,6.67,10.10,0.00,10.10,0.94,41.30,416.97,Medium,Bronze (Top 75%),150,220,370,444.22,74.22,16.71,20.06,Low Value - Grow
708870408,Existing Customer,53,M,4,Unknown,Single,Less than $40K,Blue,43,6,3,1,3844,2079,1765,0.755,4271,56,0.806,0.541,40.08,2,2,3,0,Hibernating,43,355.92,4.67,8.90,31.19,40.08,0.61,26.09,1045.64,High,Silver (Top 50%),150,215,365,1723.57,1358.57,78.82,372.21,High Value - Retain
795844983,Existing Customer,45,F,3,High School,Married,$40K - $60K,Blue,39,6,4,1,2851,0,2851,0.482,3916,64,0.829,0,41.66,1,2,3,0,Hibernating,39,326.33,5.33,8.16,0.00,8.16,0.61,23.66,193.03,Low,Standard,150,195,345,318.18,-26.82,-8.43,-7.78,Low Value - Grow
828294933,Attrited Customer,49,F,3,High School,Married,Less than $40K,Blue,45,3,2,3,2951,2437,514,0.765,2519,36,0.565,0.826,25.28,3,1,2,1,Need Attention,45,209.92,3.00,5.25,36.56,41.80,0.76,34.17,1428.30,Premium,Gold (Top 25%),150,225,375,1881.13,1506.13,80.07,401.64,High Value - Win Back
713531808,Existing Customer,38,F,1,Doctorate,Married,Less than $40K,Blue,28,6,1,1,1438.3,0,1438.3,0.813,4475,74,0.644,0,48.50,4,3,3,0,Potential Loyalists,28,372.92,6.17,9.32,0.00,9.32,0.98,27.34,254.86,Low,Standard,150,140,290,261.04,-28.96,-11.09,-9.99,Low Value - Grow
712307283,Attrited Customer,54,M,1,College,Single,$120K +,Blue,37,6,2,3,9090,2517,6573,0.661,2239,43,0.72,0.277,26.96,3,1,2,1,Need Attention,37,186.58,3.58,4.66,37.75,42.42,0.76,28.09,1191.71,Premium,Gold (Top 25%),150,185,335,1569.52,1234.52,78.66,368.51,High Value - Win Back
715778358,Existing Customer,45,M,5,Graduate,Married,$120K +,Blue,26,6,3,2,34516,797,33719,1.133,3643,59,1.034,0.023,38.772,2,2,2,0,Hibernating,26,303.58,4.92,7.59,11.96,19.54,0.61,15.77,308.29,Low,Standard,150,130,280,508.16,228.16,44.90,81.49,Low Value - Grow
778910883,Attrited Customer,53,M,2,Unknown,Married,$80K - $120K,Blue,34,4,3,2,1837,875,962,0.58,2169,43,0.654,0.476,26.48,2,1,2,1,Hibernating,34,180.75,3.58,4.52,13.13,17.64,0.61,20.63,363.94,Low,Standard,150,170,320,599.89,279.89,46.66,87.46,Low Value - Lost
710637183,Existing Customer,48,F,4,Graduate,Single,Unknown,Blue,40,3,3,3,2300,1906,394,0.803,4538,71,0.868,0.829,47.152,2,3,3,0,At Risk,40,378.17,5.92,9.45,28.59,38.04,0.94,37.55,1428.41,Premium,Gold (Top 25%),150,200,350,1521.77,1171.77,77.00,334.79,High Value - Retain
712781883,Existing Customer,36,F,1,Uneducated,Married,Less than $40K,Blue,36,6,1,3,2611,537,2074,0.848,5121,83,0.804,0.206,54.684,4,4,4,0,Champions,36,426.75,6.92,10.67,8.06,18.72,1.00,35.91,672.44,Medium,Bronze (Top 75%),150,180,330,674.06,344.06,51.04,104.26,Low Value - Grow
709664658,Existing Customer,40,M,4,Unknown,Unknown,$80K - $120K,Blue,27,4,3,2,22863,927,21936,0.569,4071,69,0.725,0.041,44.48,2,3,3,0,At Risk,27,339.25,5.75,8.48,13.91,22.39,0.94,25.34,567.35,Medium,Bronze (Top 75%),150,135,285,604.43,319.43,52.85,112.08,Low Value - Grow
717574683,Existing Customer,53,F,3,Unknown,Married,$40K - $60K,Blue,46,6,3,1,2192,1146,1046,0.622,4756,85,0.735,0.523,53.62,2,4,4,0,Loyal Customers,46,396.33,7.08,9.91,17.19,27.10,0.98,45.04,1220.51,Premium,Gold (Top 25%),150,230,380,1246.52,866.52,69.52,228.03,High Value - Retain
771497283,Existing Customer,40,F,2,High School,Divorced,Less than $40K,Blue,28,4,6,3,2917,1310,1607,0.757,4736,79,0.795,0.449,50.54,1,3,3,0,At Risk,28,394.67,6.58,9.87,19.65,29.52,0.94,26.28,775.77,High,Silver (Top 50%),150,140,290,826.47,536.47,64.91,184.99,High Value - Retain
714991608,Existing Customer,41,F,3,High School,Single,$40K - $60K,Blue,31,3,3,2,1438.3,913,525.3,0.981,4300,68,0.619,0.635,45,2,3,3,0,At Risk,31,358.33,5.67,8.96,13.70,22.65,0.94,29.10,659.17,Medium,Bronze (Top 75%),150,155,305,702.25,397.25,56.57,130.25,Low Value - Grow
779848383,Attrited Customer,37,F,3,Graduate,Single,Less than $40K,Blue,21,4,2,2,1784,577,1207,0.542,2348,47,0.516,0.323,28.99,3,2,2,1,Need Attention,21,195.67,3.92,4.89,8.66,13.55,0.76,15.94,216.00,Low,Standard,150,105,255,284.48,29.48,10.36,11.56,Low Value - Lost
715495308,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,36,5,4,1,8919,2231,6688,0.562,3923,73,1.028,0.25,45.29,1,3,3,0,At Risk,36,326.92,6.08,8.17,33.46,41.64,0.94,33.79,1407.01,Premium,Gold (Top 25%),150,180,330,1498.97,1168.97,77.98,354.23,High Value - Retain
712431183,Existing Customer,52,F,2,Uneducated,Single,Less than $40K,Blue,37,4,3,1,2164,0,2164,0.688,5282,80,0.818,0,53.73,2,3,4,0,At Risk,37,440.17,6.67,11.00,0.00,11.00,0.94,34.73,382.18,Medium,Bronze (Top 75%),150,185,335,407.15,72.15,17.72,21.54,Low Value - Grow
714895608,Existing Customer,48,F,2,Unknown,Single,Unknown,Blue,38,4,4,3,2792,1375,1417,0.854,4364,62,0.879,0.492,42.66,1,2,3,0,Hibernating,38,363.67,5.17,9.09,20.63,29.72,0.61,23.05,685.07,Medium,Bronze (Top 75%),150,190,340,1129.23,789.23,69.89,232.13,Low Value - Grow
718324983,Existing Customer,60,F,0,College,Married,Less than $40K,Blue,49,5,3,3,1634,1155,479,0.874,4522,83,0.766,0.707,51.888,2,4,3,0,At Risk,49,376.83,6.92,9.42,17.33,26.75,0.94,45.99,1230.15,Premium,Gold (Top 25%),150,245,395,1310.55,915.55,69.86,231.78,High Value - Retain
713541033,Existing Customer,39,F,1,College,Single,Less than $40K,Blue,32,4,2,3,2144,1557,587,0.775,4571,85,0.848,0.726,53.08,3,4,3,0,Potential Loyalists,32,380.92,7.08,9.52,23.36,32.88,0.98,31.24,1027.16,High,Silver (Top 50%),150,160,310,1052.09,742.09,70.53,239.38,High Value - Retain
771989733,Existing Customer,37,M,2,Unknown,Single,$40K - $60K,Blue,26,4,1,2,3664,1449,2215,0.712,4413,65,0.548,0.395,44.65,4,2,3,0,New Customers,26,367.75,5.42,9.19,21.74,30.93,0.90,23.51,727.02,Medium,Bronze (Top 75%),150,130,280,804.15,524.15,65.18,187.20,Low Value - Grow
789698733,Existing Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,27,5,3,1,4788,1088,3700,0.808,4438,78,0.95,0.227,49.552,2,3,3,0,At Risk,27,369.83,6.50,9.25,16.32,25.57,0.94,25.34,647.93,Medium,Bronze (Top 75%),150,135,285,690.28,405.28,58.71,142.20,Low Value - Grow
787514433,Existing Customer,34,F,3,College,Married,Less than $40K,Blue,23,3,3,3,2164,1176,988,0.835,5075,71,0.868,0.543,49.3,2,3,4,0,At Risk,23,422.92,5.92,10.57,17.64,28.21,0.94,21.59,609.09,Medium,Bronze (Top 75%),150,115,265,648.90,383.90,59.16,144.87,Low Value - Grow
811081083,Existing Customer,48,F,3,Uneducated,Single,Less than $40K,Blue,43,5,4,2,1532,1183,349,0.617,4359,78,0.857,0.772,49.036,1,3,3,0,At Risk,43,363.25,6.50,9.08,17.75,26.83,0.94,40.36,1082.77,High,Silver (Top 50%),150,215,365,1153.53,788.53,68.36,216.04,High Value - Retain
717371583,Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,36,1,3,5,1883,400,1483,0.528,1954,45,0.5,0.212,26.42,2,1,1,1,Lost,36,162.83,3.75,4.07,6.00,10.07,0.68,24.48,246.51,Low,Standard,150,180,330,362.55,32.55,8.98,9.86,Low Value - Lost
715579233,Existing Customer,44,F,3,Doctorate,Single,$40K - $60K,Blue,40,4,1,3,3659,1356,2303,0.715,4861,74,0.762,0.371,50.044,4,3,4,0,Potential Loyalists,40,405.08,6.17,10.13,20.34,30.47,0.98,39.05,1189.80,Premium,Gold (Top 25%),150,200,350,1218.68,868.68,71.28,248.20,High Value - Retain
781930233,Existing Customer,47,F,2,High School,Married,Less than $40K,Blue,37,6,1,1,2946,2338,608,0.58,4717,70,0.628,0.794,47.87,4,3,3,0,Potential Loyalists,37,393.08,5.83,9.83,35.07,44.90,0.98,36.12,1621.83,Premium,Platinum (Top 10%),150,185,335,1661.19,1326.19,79.83,395.88,High Value - Retain
716825808,Existing Customer,45,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,1,0,2697,2216,481,0.681,4063,75,0.786,0.822,47.25,4,3,3,0,Potential Loyalists,36,338.58,6.25,8.46,33.24,41.70,0.98,35.15,1465.79,Premium,Gold (Top 25%),150,180,330,1501.37,1171.37,78.02,354.96,High Value - Retain
757053408,Existing Customer,47,F,1,Graduate,Single,Unknown,Blue,40,3,1,3,3811,1970,1841,0.828,3578,76,0.689,0.517,45.71,4,3,2,0,Potential Loyalists,40,298.17,6.33,7.45,29.55,37.00,0.98,39.05,1445.09,Premium,Gold (Top 25%),150,200,350,1480.17,1130.17,76.35,322.90,High Value - Retain
788418933,Existing Customer,35,F,2,Graduate,Married,$40K - $60K,Blue,27,5,2,3,1613,1085,528,0.659,5000,85,0.848,0.673,54.80,3,4,4,0,Loyal Customers,27,416.67,7.08,10.42,16.28,26.69,0.98,26.44,705.64,Medium,Bronze (Top 75%),150,135,285,720.68,435.67,60.45,152.87,Low Value - Grow
788898933,Existing Customer,42,F,4,College,Married,Less than $40K,Blue,27,6,2,1,2043,0,2043,1.019,5198,77,0.711,0,52.392,3,3,4,0,Potential Loyalists,27,433.17,6.42,10.83,0.00,10.83,0.98,26.36,285.46,Low,Standard,150,135,285,292.39,7.39,2.53,2.59,Low Value - Grow
712163433,Attrited Customer,47,M,3,Uneducated,Married,$40K - $60K,Blue,29,1,2,4,1684,644,1040,0.723,2164,36,0.714,0.382,23.86,3,1,2,1,Need Attention,29,180.33,3.00,4.51,9.66,14.17,0.76,22.02,311.97,Low,Standard,150,145,295,410.88,115.88,28.20,39.28,Low Value - Lost
717343833,Existing Customer,47,F,5,Uneducated,Unknown,Unknown,Blue,34,4,1,3,3127,2094,1033,0.709,4518,86,0.83,0.67,53.472,4,4,3,0,Potential Loyalists,34,376.50,7.17,9.41,31.41,40.82,0.98,33.19,1355.07,Premium,Gold (Top 25%),150,170,320,1387.97,1067.97,76.94,333.74,High Value - Retain
820868508,Existing Customer,47,M,2,College,Married,$40K - $60K,Blue,43,3,4,1,7106,736,6370,0.687,5192,75,0.562,0.104,51.17,1,3,4,0,At Risk,43,432.67,6.25,10.82,11.04,21.86,0.94,40.36,882.18,High,Silver (Top 50%),150,215,365,939.84,574.84,61.16,157.49,High Value - Retain
789240258,Existing Customer,50,F,2,Uneducated,Single,$40K - $60K,Blue,35,4,3,1,2784,2458,326,0.798,4904,81,0.8,0.883,52.62,2,3,4,0,At Risk,35,408.67,6.75,10.22,36.87,47.09,0.94,32.85,1546.94,Premium,Gold (Top 25%),150,175,325,1648.03,1323.03,80.28,407.09,High Value - Retain
716951658,Existing Customer,51,F,3,High School,Single,$40K - $60K,Blue,38,5,3,1,5536,0,5536,0.695,4281,82,0.822,0,50.524,2,4,3,0,At Risk,38,356.75,6.83,8.92,0.00,8.92,0.94,35.67,318.12,Low,Standard,150,190,340,338.91,-1.09,-0.32,-0.32,Low Value - Grow
718932633,Existing Customer,45,F,3,College,Married,Less than $40K,Blue,35,3,2,2,1717,1156,561,0.647,4301,64,0.641,0.673,43.60,3,2,3,0,Need Attention,35,358.42,5.33,8.96,17.34,26.30,0.76,26.57,698.93,Medium,Bronze (Top 75%),150,175,325,920.51,595.51,64.69,183.24,Low Value - Grow
711487533,Attrited Customer,47,F,3,Unknown,Married,Less than $40K,Blue,38,3,3,2,1438.3,0,1438.3,0.198,1687,38,0.226,0,22.548,2,1,1,1,Lost,38,140.58,3.17,3.51,0.00,3.51,0.68,25.84,90.81,Low,Standard,150,190,340,133.55,-206.45,-154.58,-60.72,Low Value - Lost
715306983,Attrited Customer,42,M,5,High School,Married,$60K - $80K,Blue,36,1,2,3,1866,0,1866,0.798,2833,42,0.355,0,28.932,3,1,2,1,Need Attention,36,236.08,3.50,5.90,0.00,5.90,0.76,27.33,161.33,Low,Standard,150,180,330,212.48,-117.52,-55.31,-35.61,Low Value - Lost
712771233,Existing Customer,52,M,3,Unknown,Single,$80K - $120K,Blue,36,3,4,1,2516,1268,1248,0.751,4461,80,0.818,0.504,50.24,1,3,3,0,At Risk,36,371.75,6.67,9.29,19.02,28.31,0.94,33.79,956.77,High,Silver (Top 50%),150,180,330,1019.30,689.30,67.62,208.88,High Value - Retain
789637308,Attrited Customer,45,F,2,College,Divorced,$40K - $60K,Blue,39,4,3,4,3076,0,3076,0.734,2580,50,0.429,0,30.92,2,2,2,1,Hibernating,39,215.00,4.17,5.38,0.00,5.38,0.61,23.66,127.17,Low,Standard,150,195,345,209.63,-135.38,-64.58,-39.24,Low Value - Lost
717247383,Existing Customer,48,M,4,Graduate,Single,$40K - $60K,Blue,36,5,2,3,7514,0,7514,0.514,4789,69,0.408,0,47.56,3,3,4,0,Potential Loyalists,36,399.08,5.75,9.98,0.00,9.98,0.98,35.15,350.66,Low,Standard,150,180,330,359.17,29.17,8.12,8.84,Low Value - Grow
714842208,Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Blue,36,6,4,2,2804,1782,1022,0.698,4357,69,0.605,0.636,45.428,1,3,3,0,At Risk,36,363.08,5.75,9.08,26.73,35.81,0.94,33.79,1209.98,Premium,Gold (Top 25%),150,180,330,1289.05,959.05,74.40,290.62,High Value - Retain
794172033,Attrited Customer,58,F,1,Post-Graduate,Divorced,Less than $40K,Blue,52,4,1,3,1817,0,1817,0.503,2347,45,0.452,0,28.388,4,1,2,1,New Customers,52,195.58,3.75,4.89,0.00,4.89,0.90,47.01,229.87,Low,Standard,150,260,410,254.26,-155.74,-61.25,-37.99,Low Value - Lost
713592408,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,28,3,3,2,2590,0,2590,0.63,3391,66,0.833,0,40.56,2,2,2,0,Hibernating,28,282.58,5.50,7.06,0.00,7.06,0.61,16.99,120.00,Low,Standard,150,140,290,197.81,-92.19,-46.61,-31.79,Low Value - Grow
709314408,Existing Customer,39,F,2,College,Single,$40K - $60K,Blue,29,5,3,1,4938,1593,3345,0.7,4516,82,0.783,0.323,51.464,2,4,3,0,At Risk,29,376.33,6.83,9.41,23.90,33.30,0.94,27.22,906.55,High,Silver (Top 50%),150,145,295,965.80,670.80,69.46,227.39,High Value - Retain
715957233,Existing Customer,53,M,3,College,Single,$60K - $80K,Blue,36,5,1,1,19940,2018,17922,0.42,4694,75,0.786,0.101,49.776,4,3,3,0,Potential Loyalists,36,391.17,6.25,9.78,30.27,40.05,0.98,35.15,1407.60,Premium,Gold (Top 25%),150,180,330,1441.77,1111.77,77.11,336.90,High Value - Retain
719414658,Existing Customer,52,F,0,Graduate,Single,Unknown,Blue,36,3,4,1,12366,0,12366,0.738,4880,76,0.9,0,50.32,1,3,4,0,At Risk,36,406.67,6.33,10.17,0.00,10.17,0.94,33.79,343.55,Low,Standard,150,180,330,366.00,36.00,9.84,10.91,Low Value - Grow
719632683,Existing Customer,40,M,3,Graduate,Single,$40K - $60K,Blue,30,6,3,3,2583,2235,348,0.508,4500,83,0.509,0.865,51.8,2,4,3,0,At Risk,30,375.00,6.92,9.38,33.53,42.90,0.94,28.16,1208.05,Premium,Gold (Top 25%),150,150,300,1287.00,987.00,76.69,329.00,High Value - Retain
708136908,Existing Customer,62,F,0,Graduate,Single,Less than $40K,Blue,53,5,2,2,2616,801,1815,0.719,4655,68,0.511,0.306,46.62,3,3,3,0,Potential Loyalists,53,387.92,5.67,9.70,12.01,21.71,0.98,51.74,1123.51,High,Silver (Top 50%),150,265,415,1150.78,735.78,63.94,177.30,High Value - Retain
721393083,Existing Customer,52,F,3,Unknown,Single,$40K - $60K,Blue,45,5,3,1,6053,577,5476,0.85,5035,64,1.37,0.095,46.34,2,2,4,0,Cannot Lose Them,45,419.58,5.33,10.49,8.66,19.14,0.28,12.43,237.88,Low,Standard,150,225,375,861.51,486.51,56.47,129.74,Low Value - Grow
714520233,Attrited Customer,59,F,0,Graduate,Married,Less than $40K,Blue,36,2,3,2,1708,0,1708,0.443,1992,38,0.357,0,23.768,2,1,1,1,Lost,36,166.00,3.17,4.15,0.00,4.15,0.68,24.48,101.58,Low,Standard,150,180,330,149.40,-180.60,-120.88,-54.73,Low Value - Lost
709455108,Existing Customer,49,F,4,Unknown,Married,Less than $40K,Blue,33,3,2,1,2393,1667,726,0.974,3768,79,0.681,0.697,47.47,3,3,2,0,Potential Loyalists,33,314.00,6.58,7.85,25.01,32.86,0.98,32.22,1058.52,High,Silver (Top 50%),150,165,315,1084.22,769.21,70.95,244.20,High Value - Retain
767058183,Existing Customer,53,F,1,Graduate,Divorced,Less than $40K,Blue,46,5,4,3,3424,1333,2091,0.667,4485,61,0.694,0.389,42.74,1,2,3,0,Hibernating,46,373.75,5.08,9.34,20.00,29.34,0.61,27.91,818.75,High,Silver (Top 50%),150,230,380,1349.58,969.58,71.84,255.15,High Value - Retain
770800683,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Blue,35,3,3,3,2640,2133,507,1.008,4956,72,0.846,0.808,49.224,2,3,4,0,At Risk,35,413.00,6.00,10.33,31.99,42.32,0.94,32.85,1390.34,Premium,Gold (Top 25%),150,175,325,1481.20,1156.20,78.06,355.75,High Value - Retain
779651058,Existing Customer,59,F,0,Unknown,Single,$40K - $60K,Blue,42,6,2,2,1931,1409,522,0.887,4797,65,0.625,0.73,45.99,3,2,4,0,Need Attention,42,399.75,5.42,9.99,21.13,31.13,0.76,31.89,992.69,High,Silver (Top 50%),150,210,360,1307.41,947.41,72.46,263.17,High Value - Retain
710443833,Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,38,4,4,2,2123,995,1128,0.626,4516,78,0.625,0.469,49.66,1,3,3,0,At Risk,38,376.33,6.50,9.41,14.92,24.33,0.94,35.67,867.94,High,Silver (Top 50%),150,190,340,924.67,584.67,63.23,171.96,High Value - Retain
717725433,Attrited Customer,54,F,2,Graduate,Married,$40K - $60K,Blue,44,3,4,2,1606,0,1606,0.763,2258,37,0.609,0,24.23,1,1,2,1,Hibernating,44,188.17,3.08,4.70,0.00,4.70,0.61,26.69,125.57,Low,Standard,150,220,370,206.98,-163.02,-78.76,-44.06,Low Value - Lost
720600858,Existing Customer,41,M,4,Graduate,Married,$60K - $80K,Blue,26,5,2,2,5633,1395,4238,0.542,3695,75,0.63,0.248,45.58,3,3,2,0,Potential Loyalists,26,307.92,6.25,7.70,20.93,28.62,0.98,25.38,726.56,Medium,Bronze (Top 75%),150,130,280,744.20,464.20,62.38,165.78,Low Value - Grow
717797658,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,45,6,2,2,1438.3,740,698.3,0.698,4970,87,0.933,0.514,55.48,3,4,4,0,Loyal Customers,45,414.17,7.25,10.35,11.10,21.45,0.98,44.06,945.29,High,Silver (Top 50%),150,225,375,965.44,590.44,61.16,157.45,High Value - Retain
779458383,Existing Customer,50,F,3,High School,Married,Less than $40K,Blue,32,6,2,3,2590,2087,503,0.7,4248,73,0.78,0.806,46.992,3,3,3,0,Potential Loyalists,32,354.00,6.08,8.85,31.31,40.16,0.98,31.24,1254.51,Premium,Gold (Top 25%),150,160,310,1284.96,974.96,75.87,314.50,High Value - Retain
788767983,Existing Customer,43,M,5,Unknown,Single,$60K - $80K,Blue,24,3,1,3,4556,0,4556,0.961,4273,82,0.64,0,50.89,4,4,3,0,Potential Loyalists,24,356.08,6.83,8.90,0.00,8.90,0.98,23.43,208.59,Low,Standard,150,120,270,213.65,-56.35,-26.37,-20.87,Low Value - Grow
711994458,Existing Customer,47,F,4,High School,Married,Unknown,Blue,39,6,4,0,1537,0,1537,0.712,4234,75,0.786,0,47.336,1,3,3,0,At Risk,39,352.83,6.25,8.82,0.00,8.82,0.94,36.61,322.91,Low,Standard,150,195,345,344.01,-0.99,-0.29,-0.29,Low Value - Grow
713948808,Existing Customer,55,M,3,High School,Single,$60K - $80K,Blue,47,3,2,2,1602,962,640,0.834,4873,97,0.764,0.6,59.09,3,4,4,0,Loyal Customers,47,406.08,8.08,10.15,14.43,24.58,0.98,46.02,1131.25,High,Silver (Top 50%),150,235,385,1155.36,770.36,66.68,200.09,High Value - Retain
710456658,Existing Customer,50,F,4,Graduate,Married,Less than $40K,Blue,31,4,2,1,2080,1799,281,0.651,5130,82,0.864,0.865,54.12,3,4,4,0,Loyal Customers,31,427.50,6.83,10.69,26.99,37.67,0.98,30.35,1143.48,Premium,Gold (Top 25%),150,155,305,1167.85,862.85,73.88,282.90,High Value - Retain
771531708,Existing Customer,46,F,2,Unknown,Single,Unknown,Blue,34,6,3,1,7565,887,6678,0.81,4683,87,0.642,0.117,54.132,2,4,3,0,At Risk,34,390.25,7.25,9.76,13.31,23.06,0.94,31.91,735.98,Medium,Bronze (Top 75%),150,170,320,784.08,464.08,59.19,145.03,Low Value - Grow
713546883,Existing Customer,47,M,2,Graduate,Divorced,$60K - $80K,Blue,29,5,2,3,4786,1553,3233,0.61,5039,76,0.81,0.324,51.36,3,3,4,0,Potential Loyalists,29,419.92,6.33,10.50,23.29,33.79,0.98,28.31,956.77,High,Silver (Top 50%),150,145,295,979.99,684.99,69.90,232.20,High Value - Retain
711447783,Existing Customer,53,F,2,Graduate,Single,Less than $40K,Blue,38,4,2,3,2375,1353,1022,0.804,5000,76,0.617,0.57,51.20,3,3,4,0,Potential Loyalists,38,416.67,6.33,10.42,20.29,30.71,0.98,37.10,1139.39,High,Silver (Top 50%),150,190,340,1167.04,827.04,70.87,243.25,High Value - Retain
713746608,Existing Customer,48,F,2,High School,Married,Unknown,Blue,37,3,2,2,8446,908,7538,0.604,4240,67,0.763,0.108,44.56,3,2,3,0,Need Attention,37,353.33,5.58,8.83,13.62,22.45,0.76,28.09,630.79,Medium,Bronze (Top 75%),150,185,335,830.77,495.77,59.68,147.99,Low Value - Grow
718020408,Existing Customer,60,F,1,Graduate,Married,Less than $40K,Blue,36,3,4,3,1977,545,1432,0.901,4393,72,0.946,0.276,46.77,1,3,3,0,At Risk,36,366.08,6.00,9.15,8.17,17.33,0.94,33.79,585.51,Medium,Bronze (Top 75%),150,180,330,623.78,293.78,47.10,89.02,Low Value - Grow
719475633,Existing Customer,42,M,3,Post-Graduate,Married,$80K - $120K,Blue,30,6,2,3,13908,0,13908,0.719,4319,81,0.976,0,50.48,3,3,3,0,Potential Loyalists,30,359.92,6.75,9.00,0.00,9.00,0.98,29.29,263.54,Low,Standard,150,150,300,269.94,-30.06,-11.14,-10.02,Low Value - Grow
719654283,Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Silver,42,3,3,2,19220,0,19220,0.997,4642,81,0.761,0,51.568,2,3,3,0,At Risk,42,386.83,6.75,9.67,0.00,9.67,0.94,39.42,381.26,Medium,Bronze (Top 75%),150,210,360,406.18,46.18,11.37,12.83,Low Value - Grow
720114633,Existing Customer,44,F,5,High School,Single,Less than $40K,Blue,30,3,3,1,2709,1726,983,0.698,5056,89,0.78,0.637,56.424,2,4,4,0,Loyal Customers,30,421.33,7.42,10.53,25.89,36.42,0.98,29.37,1069.90,High,Silver (Top 50%),150,150,300,1092.70,792.70,72.55,264.23,High Value - Retain
816315558,Existing Customer,38,M,1,High School,Single,$60K - $80K,Blue,33,5,4,1,1503,879,624,0.776,4439,77,0.604,0.585,48.956,1,3,3,0,At Risk,33,369.92,6.42,9.25,13.18,22.43,0.94,30.98,694.87,Medium,Bronze (Top 75%),150,165,315,740.29,425.29,57.45,135.01,Low Value - Grow
712567083,Existing Customer,51,M,1,High School,Married,$80K - $120K,Blue,36,5,2,2,9186,0,9186,0.658,4986,88,0.76,0,55.94,3,4,4,0,Loyal Customers,36,415.50,7.33,10.39,0.00,10.39,0.98,35.25,366.15,Low,Standard,150,180,330,373.95,43.95,11.75,13.32,Low Value - Grow
711302883,Existing Customer,50,F,0,Graduate,Single,Less than $40K,Blue,46,3,2,2,2165,1392,773,0.734,4194,72,0.946,0.643,46.38,3,3,3,0,Potential Loyalists,46,349.50,6.00,8.74,20.88,29.62,0.98,44.91,1330.12,Premium,Gold (Top 25%),150,230,380,1362.41,982.41,72.11,258.53,High Value - Retain
719775408,Existing Customer,41,F,4,High School,Single,Unknown,Blue,36,4,2,3,1438.3,0,1438.3,0.585,5020,85,0.7,0,54.88,3,4,4,0,Loyal Customers,36,418.33,7.08,10.46,0.00,10.46,0.98,35.25,368.64,Low,Standard,150,180,330,376.50,46.50,12.35,14.09,Low Value - Grow
712070208,Existing Customer,61,F,1,College,Single,Unknown,Blue,50,4,4,1,6673,2458,4215,0.625,4141,82,0.547,0.368,49.76,1,4,3,0,At Risk,50,345.08,6.83,8.63,36.87,45.50,0.94,46.93,2135.30,Premium,Platinum (Top 10%),150,250,400,2274.85,1874.85,82.42,468.71,High Value - Retain
718641483,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,42,3,1,1,2404,1109,1295,0.639,4519,72,0.636,0.461,47.876,4,3,3,0,Potential Loyalists,42,376.58,6.00,9.41,16.63,26.05,0.98,41.00,1068.16,High,Silver (Top 50%),150,210,360,1094.08,734.08,67.10,203.91,High Value - Retain
710690733,Attrited Customer,47,F,3,Graduate,Married,Less than $40K,Blue,35,4,3,2,1666,0,1666,0.92,2816,38,0.52,0,27.064,2,1,2,1,Hibernating,35,234.67,3.17,5.87,0.00,5.87,0.61,21.23,124.57,Low,Standard,150,175,325,205.33,-119.67,-58.28,-36.82,Low Value - Lost
718441308,Existing Customer,41,M,2,Graduate,Single,$60K - $80K,Blue,31,3,1,3,8228,1935,6293,0.627,4933,68,0.545,0.235,47.93,4,3,4,0,Potential Loyalists,31,411.08,5.67,10.28,29.03,39.30,0.98,30.27,1189.49,Premium,Gold (Top 25%),150,155,305,1218.36,913.36,74.97,299.46,High Value - Retain
